borrower_id,year,scenario,branch,tier,tier_label_plain,cost_eur,materiality_ratio,band,band_sort,band_label,price_eur,free_allocation_share,counted_tonnes,threshold_tonnes,below_threshold,estimated,cost_basis,cost_basis_label
B005,2030,delayed_transition,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.8,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2031,delayed_transition,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.7,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2032,delayed_transition,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.6,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2033,delayed_transition,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.5,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2034,delayed_transition,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.4,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2035,delayed_transition,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.3,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2026,net_zero_2050,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.975,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2027,net_zero_2050,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.95,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2028,net_zero_2050,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.9,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2029,net_zero_2050,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.85,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2030,net_zero_2050,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.8,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2031,net_zero_2050,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.7,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2032,net_zero_2050,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.6,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2033,net_zero_2050,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.5,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2034,net_zero_2050,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.4,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B005,2035,net_zero_2050,proposal,0,Not affected,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.3,800.0,50.0,false,false,out_of_scope,"Not in scope, nothing owed"
B006,2026,current_policies,adopted,2,Imports CBAM goods,855.0,0.0017100000000000017,L,1,below 1 percent of EBITDA,60.0,0.975,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2027,current_policies,adopted,2,Imports CBAM goods,1710.0,0.0034200000000000033,L,1,below 1 percent of EBITDA,60.0,0.95,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2028,current_policies,adopted,2,Imports CBAM goods,3420.0,0.006839999999999998,L,1,below 1 percent of EBITDA,60.0,0.9,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2029,current_policies,adopted,2,Imports CBAM goods,7695.0,0.015389999999999997,ML,2,1 to 3 percent of EBITDA,60.0,0.775,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2030,current_policies,adopted,2,Imports CBAM goods,16587.0,0.033174,M,3,3 to 6 percent of EBITDA,60.0,0.515,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2031,current_policies,adopted,2,Imports CBAM goods,20862.0,0.041724,M,3,3 to 6 percent of EBITDA,60.0,0.39,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2032,current_policies,adopted,2,Imports CBAM goods,25137.0,0.050274,M,3,3 to 6 percent of EBITDA,60.0,0.265,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2033,current_policies,adopted,2,Imports CBAM goods,29412.0,0.058824,M,3,3 to 6 percent of EBITDA,60.0,0.14,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2034,current_policies,adopted,2,Imports CBAM goods,34200.0,0.0684,MH,4,6 to 12 percent of EBITDA,60.0,0.0,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2035,current_policies,adopted,2,Imports CBAM goods,34200.0,0.0684,MH,4,6 to 12 percent of EBITDA,60.0,0.0,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2026,delayed_transition,adopted,2,Imports CBAM goods,1140.0,0.0022800000000000016,L,1,below 1 percent of EBITDA,80.0,0.975,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2027,delayed_transition,adopted,2,Imports CBAM goods,2280.0,0.004560000000000003,L,1,below 1 percent of EBITDA,80.0,0.95,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2028,delayed_transition,adopted,2,Imports CBAM goods,4560.0,0.009119999999999998,L,1,below 1 percent of EBITDA,80.0,0.9,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2029,delayed_transition,adopted,2,Imports CBAM goods,10260.0,0.020519999999999997,ML,2,1 to 3 percent of EBITDA,80.0,0.775,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2030,delayed_transition,adopted,2,Imports CBAM goods,22116.0,0.044232,M,3,3 to 6 percent of EBITDA,80.0,0.515,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2031,delayed_transition,adopted,2,Imports CBAM goods,27816.0,0.055632,M,3,3 to 6 percent of EBITDA,80.0,0.39,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2032,delayed_transition,adopted,2,Imports CBAM goods,33516.0,0.067032,MH,4,6 to 12 percent of EBITDA,80.0,0.265,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2033,delayed_transition,adopted,2,Imports CBAM goods,39216.0,0.078432,MH,4,6 to 12 percent of EBITDA,80.0,0.14,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2034,delayed_transition,adopted,2,Imports CBAM goods,45600.0,0.0912,MH,4,6 to 12 percent of EBITDA,80.0,0.0,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2035,delayed_transition,adopted,2,Imports CBAM goods,45600.0,0.0912,MH,4,6 to 12 percent of EBITDA,80.0,0.0,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2026,net_zero_2050,adopted,2,Imports CBAM goods,1425.0,0.0028500000000000027,L,1,below 1 percent of EBITDA,100.0,0.975,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2027,net_zero_2050,adopted,2,Imports CBAM goods,2850.0,0.005700000000000005,L,1,below 1 percent of EBITDA,100.0,0.95,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2028,net_zero_2050,adopted,2,Imports CBAM goods,5700.0,0.011399999999999999,ML,2,1 to 3 percent of EBITDA,100.0,0.9,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2029,net_zero_2050,adopted,2,Imports CBAM goods,12825.0,0.025649999999999996,ML,2,1 to 3 percent of EBITDA,100.0,0.775,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2030,net_zero_2050,adopted,2,Imports CBAM goods,27645.0,0.05529,M,3,3 to 6 percent of EBITDA,100.0,0.515,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2031,net_zero_2050,adopted,2,Imports CBAM goods,34770.0,0.06954,MH,4,6 to 12 percent of EBITDA,100.0,0.39,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2032,net_zero_2050,adopted,2,Imports CBAM goods,41895.0,0.08379,MH,4,6 to 12 percent of EBITDA,100.0,0.265,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2033,net_zero_2050,adopted,2,Imports CBAM goods,49020.0,0.09804,MH,4,6 to 12 percent of EBITDA,100.0,0.14,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2034,net_zero_2050,adopted,2,Imports CBAM goods,57000.0,0.114,MH,4,6 to 12 percent of EBITDA,100.0,0.0,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2035,net_zero_2050,adopted,2,Imports CBAM goods,57000.0,0.114,MH,4,6 to 12 percent of EBITDA,100.0,0.0,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2026,current_policies,proposal,2,Imports CBAM goods,855.0,0.0017100000000000017,L,1,below 1 percent of EBITDA,60.0,0.975,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2027,current_policies,proposal,2,Imports CBAM goods,1710.0,0.0034200000000000033,L,1,below 1 percent of EBITDA,60.0,0.95,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2028,current_policies,proposal,2,Imports CBAM goods,3420.0,0.006839999999999998,L,1,below 1 percent of EBITDA,60.0,0.9,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2029,current_policies,proposal,2,Imports CBAM goods,5130.0,0.010260000000000002,ML,2,1 to 3 percent of EBITDA,60.0,0.85,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2030,current_policies,proposal,2,Imports CBAM goods,6840.0,0.013679999999999996,ML,2,1 to 3 percent of EBITDA,60.0,0.8,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2031,current_policies,proposal,2,Imports CBAM goods,10260.0,0.020520000000000004,ML,2,1 to 3 percent of EBITDA,60.0,0.7,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2032,current_policies,proposal,2,Imports CBAM goods,13680.0,0.02736,ML,2,1 to 3 percent of EBITDA,60.0,0.6,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2033,current_policies,proposal,2,Imports CBAM goods,17100.0,0.0342,M,3,3 to 6 percent of EBITDA,60.0,0.5,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2034,current_policies,proposal,2,Imports CBAM goods,20520.0,0.04104,M,3,3 to 6 percent of EBITDA,60.0,0.4,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2035,current_policies,proposal,2,Imports CBAM goods,23940.0,0.04788,M,3,3 to 6 percent of EBITDA,60.0,0.3,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2026,delayed_transition,proposal,2,Imports CBAM goods,1140.0,0.0022800000000000016,L,1,below 1 percent of EBITDA,80.0,0.975,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2027,delayed_transition,proposal,2,Imports CBAM goods,2280.0,0.004560000000000003,L,1,below 1 percent of EBITDA,80.0,0.95,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2028,delayed_transition,proposal,2,Imports CBAM goods,4560.0,0.009119999999999998,L,1,below 1 percent of EBITDA,80.0,0.9,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2029,delayed_transition,proposal,2,Imports CBAM goods,6840.0,0.013680000000000001,ML,2,1 to 3 percent of EBITDA,80.0,0.85,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2030,delayed_transition,proposal,2,Imports CBAM goods,9120.0,0.018239999999999996,ML,2,1 to 3 percent of EBITDA,80.0,0.8,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2031,delayed_transition,proposal,2,Imports CBAM goods,13680.0,0.027360000000000002,ML,2,1 to 3 percent of EBITDA,80.0,0.7,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2032,delayed_transition,proposal,2,Imports CBAM goods,18240.0,0.03648,M,3,3 to 6 percent of EBITDA,80.0,0.6,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2033,delayed_transition,proposal,2,Imports CBAM goods,22800.0,0.0456,M,3,3 to 6 percent of EBITDA,80.0,0.5,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2034,delayed_transition,proposal,2,Imports CBAM goods,27360.0,0.05472,M,3,3 to 6 percent of EBITDA,80.0,0.4,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2035,delayed_transition,proposal,2,Imports CBAM goods,31920.0,0.06384,MH,4,6 to 12 percent of EBITDA,80.0,0.3,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2026,net_zero_2050,proposal,2,Imports CBAM goods,1425.0,0.0028500000000000027,L,1,below 1 percent of EBITDA,100.0,0.975,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2027,net_zero_2050,proposal,2,Imports CBAM goods,2850.0,0.005700000000000005,L,1,below 1 percent of EBITDA,100.0,0.95,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2028,net_zero_2050,proposal,2,Imports CBAM goods,5700.0,0.011399999999999999,ML,2,1 to 3 percent of EBITDA,100.0,0.9,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2029,net_zero_2050,proposal,2,Imports CBAM goods,8550.0,0.017100000000000004,ML,2,1 to 3 percent of EBITDA,100.0,0.85,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2030,net_zero_2050,proposal,2,Imports CBAM goods,11400.0,0.022799999999999997,ML,2,1 to 3 percent of EBITDA,100.0,0.8,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2031,net_zero_2050,proposal,2,Imports CBAM goods,17100.0,0.03420000000000001,M,3,3 to 6 percent of EBITDA,100.0,0.7,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2032,net_zero_2050,proposal,2,Imports CBAM goods,22800.0,0.0456,M,3,3 to 6 percent of EBITDA,100.0,0.6,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2033,net_zero_2050,proposal,2,Imports CBAM goods,28500.0,0.057,M,3,3 to 6 percent of EBITDA,100.0,0.5,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2034,net_zero_2050,proposal,2,Imports CBAM goods,34200.0,0.0684,MH,4,6 to 12 percent of EBITDA,100.0,0.4,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B006,2035,net_zero_2050,proposal,2,Imports CBAM goods,39900.0,0.0798,MH,4,6 to 12 percent of EBITDA,100.0,0.3,300.0,50.0,false,false,direct_obligation,Certificates on imported goods
B007,2026,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.975,5000.0,50.0,false,true,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B007,2027,current_policies,adopted,1,Makes CBAM goods in the EU,8250.0,0.008250000000000007,L,1,below 1 percent of EBITDA,60.0,0.95,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2028,current_policies,adopted,1,Makes CBAM goods in the EU,16500.0,0.016499999999999976,ML,2,1 to 3 percent of EBITDA,60.0,0.9,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2029,current_policies,adopted,1,Makes CBAM goods in the EU,41250.0,0.04125,M,3,3 to 6 percent of EBITDA,60.0,0.775,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2030,current_policies,adopted,1,Makes CBAM goods in the EU,85800.0,0.0858,MH,4,6 to 12 percent of EBITDA,60.0,0.515,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2031,current_policies,adopted,1,Makes CBAM goods in the EU,41250.0,0.04125,M,3,3 to 6 percent of EBITDA,60.0,0.39,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2032,current_policies,adopted,1,Makes CBAM goods in the EU,41250.0,0.04125,M,3,3 to 6 percent of EBITDA,60.0,0.265,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2033,current_policies,adopted,1,Makes CBAM goods in the EU,41250.0,0.04125,M,3,3 to 6 percent of EBITDA,60.0,0.14,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2034,current_policies,adopted,1,Makes CBAM goods in the EU,46200.0,0.046200000000000005,M,3,3 to 6 percent of EBITDA,60.0,0.0,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2035,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.0,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2026,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.975,5000.0,50.0,false,true,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B007,2027,delayed_transition,adopted,1,Makes CBAM goods in the EU,11000.0,0.01100000000000001,ML,2,1 to 3 percent of EBITDA,80.0,0.95,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2028,delayed_transition,adopted,1,Makes CBAM goods in the EU,22000.0,0.02199999999999997,ML,2,1 to 3 percent of EBITDA,80.0,0.9,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2029,delayed_transition,adopted,1,Makes CBAM goods in the EU,55000.0,0.055,M,3,3 to 6 percent of EBITDA,80.0,0.775,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2030,delayed_transition,adopted,1,Makes CBAM goods in the EU,114400.0,0.1144,MH,4,6 to 12 percent of EBITDA,80.0,0.515,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2031,delayed_transition,adopted,1,Makes CBAM goods in the EU,55000.0,0.055,M,3,3 to 6 percent of EBITDA,80.0,0.39,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2032,delayed_transition,adopted,1,Makes CBAM goods in the EU,55000.0,0.055,M,3,3 to 6 percent of EBITDA,80.0,0.265,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2033,delayed_transition,adopted,1,Makes CBAM goods in the EU,55000.0,0.055,M,3,3 to 6 percent of EBITDA,80.0,0.14,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2034,delayed_transition,adopted,1,Makes CBAM goods in the EU,61600.0,0.06160000000000001,MH,4,6 to 12 percent of EBITDA,80.0,0.0,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2035,delayed_transition,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.0,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2026,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.975,5000.0,50.0,false,true,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B007,2027,net_zero_2050,adopted,1,Makes CBAM goods in the EU,13750.0,0.013750000000000012,ML,2,1 to 3 percent of EBITDA,100.0,0.95,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2028,net_zero_2050,adopted,1,Makes CBAM goods in the EU,27500.0,0.027499999999999962,ML,2,1 to 3 percent of EBITDA,100.0,0.9,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2029,net_zero_2050,adopted,1,Makes CBAM goods in the EU,68750.0,0.06875,MH,4,6 to 12 percent of EBITDA,100.0,0.775,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2030,net_zero_2050,adopted,1,Makes CBAM goods in the EU,143000.0,0.143,H,5,above 12 percent of EBITDA,100.0,0.515,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2031,net_zero_2050,adopted,1,Makes CBAM goods in the EU,68750.0,0.06875,MH,4,6 to 12 percent of EBITDA,100.0,0.39,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2032,net_zero_2050,adopted,1,Makes CBAM goods in the EU,68750.0,0.06875,MH,4,6 to 12 percent of EBITDA,100.0,0.265,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2033,net_zero_2050,adopted,1,Makes CBAM goods in the EU,68750.0,0.06875,MH,4,6 to 12 percent of EBITDA,100.0,0.14,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2034,net_zero_2050,adopted,1,Makes CBAM goods in the EU,77000.0,0.07700000000000001,MH,4,6 to 12 percent of EBITDA,100.0,0.0,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2035,net_zero_2050,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.0,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2026,current_policies,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.975,5000.0,50.0,false,true,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B007,2027,current_policies,proposal,1,Makes CBAM goods in the EU,8250.0,0.008250000000000007,L,1,below 1 percent of EBITDA,60.0,0.95,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2028,current_policies,proposal,1,Makes CBAM goods in the EU,16500.0,0.016499999999999976,ML,2,1 to 3 percent of EBITDA,60.0,0.9,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2029,current_policies,proposal,1,Makes CBAM goods in the EU,16500.0,0.016500000000000015,ML,2,1 to 3 percent of EBITDA,60.0,0.85,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2030,current_policies,proposal,1,Makes CBAM goods in the EU,16500.0,0.016499999999999976,ML,2,1 to 3 percent of EBITDA,60.0,0.8,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2031,current_policies,proposal,1,Makes CBAM goods in the EU,33000.0,0.03300000000000003,M,3,3 to 6 percent of EBITDA,60.0,0.7,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2032,current_policies,proposal,1,Makes CBAM goods in the EU,33000.0,0.032999999999999995,M,3,3 to 6 percent of EBITDA,60.0,0.6,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2033,current_policies,proposal,1,Makes CBAM goods in the EU,33000.0,0.032999999999999995,M,3,3 to 6 percent of EBITDA,60.0,0.5,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2034,current_policies,proposal,1,Makes CBAM goods in the EU,33000.0,0.032999999999999995,M,3,3 to 6 percent of EBITDA,60.0,0.4,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2035,current_policies,proposal,1,Makes CBAM goods in the EU,33000.0,0.033000000000000015,M,3,3 to 6 percent of EBITDA,60.0,0.3,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2026,delayed_transition,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,80.0,0.975,5000.0,50.0,false,true,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B007,2027,delayed_transition,proposal,1,Makes CBAM goods in the EU,11000.0,0.01100000000000001,ML,2,1 to 3 percent of EBITDA,80.0,0.95,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2028,delayed_transition,proposal,1,Makes CBAM goods in the EU,22000.0,0.02199999999999997,ML,2,1 to 3 percent of EBITDA,80.0,0.9,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2029,delayed_transition,proposal,1,Makes CBAM goods in the EU,22000.0,0.02200000000000002,ML,2,1 to 3 percent of EBITDA,80.0,0.85,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2030,delayed_transition,proposal,1,Makes CBAM goods in the EU,22000.0,0.02199999999999997,ML,2,1 to 3 percent of EBITDA,80.0,0.8,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2031,delayed_transition,proposal,1,Makes CBAM goods in the EU,44000.0,0.04400000000000004,M,3,3 to 6 percent of EBITDA,80.0,0.7,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2032,delayed_transition,proposal,1,Makes CBAM goods in the EU,44000.0,0.04399999999999999,M,3,3 to 6 percent of EBITDA,80.0,0.6,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2033,delayed_transition,proposal,1,Makes CBAM goods in the EU,44000.0,0.04399999999999999,M,3,3 to 6 percent of EBITDA,80.0,0.5,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2034,delayed_transition,proposal,1,Makes CBAM goods in the EU,44000.0,0.04399999999999999,M,3,3 to 6 percent of EBITDA,80.0,0.4,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2035,delayed_transition,proposal,1,Makes CBAM goods in the EU,44000.0,0.04400000000000001,M,3,3 to 6 percent of EBITDA,80.0,0.3,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2026,net_zero_2050,proposal,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,100.0,0.975,5000.0,50.0,false,true,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
B007,2027,net_zero_2050,proposal,1,Makes CBAM goods in the EU,13750.0,0.013750000000000012,ML,2,1 to 3 percent of EBITDA,100.0,0.95,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2028,net_zero_2050,proposal,1,Makes CBAM goods in the EU,27500.0,0.027499999999999962,ML,2,1 to 3 percent of EBITDA,100.0,0.9,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2029,net_zero_2050,proposal,1,Makes CBAM goods in the EU,27500.0,0.027500000000000024,ML,2,1 to 3 percent of EBITDA,100.0,0.85,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2030,net_zero_2050,proposal,1,Makes CBAM goods in the EU,27500.0,0.027499999999999962,ML,2,1 to 3 percent of EBITDA,100.0,0.8,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2031,net_zero_2050,proposal,1,Makes CBAM goods in the EU,55000.0,0.05500000000000005,M,3,3 to 6 percent of EBITDA,100.0,0.7,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2032,net_zero_2050,proposal,1,Makes CBAM goods in the EU,55000.0,0.054999999999999986,M,3,3 to 6 percent of EBITDA,100.0,0.6,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2033,net_zero_2050,proposal,1,Makes CBAM goods in the EU,55000.0,0.054999999999999986,M,3,3 to 6 percent of EBITDA,100.0,0.5,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2034,net_zero_2050,proposal,1,Makes CBAM goods in the EU,55000.0,0.054999999999999986,M,3,3 to 6 percent of EBITDA,100.0,0.4,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B007,2035,net_zero_2050,proposal,1,Makes CBAM goods in the EU,55000.0,0.05500000000000002,M,3,3 to 6 percent of EBITDA,100.0,0.3,5000.0,50.0,false,true,lost_allocation,Value of free allocation withdrawn this year
B008,2026,current_policies,adopted,1,Makes CBAM goods in the EU,0.0,0.0,L,1,below 1 percent of EBITDA,60.0,0.975,0.0,50.0,true,false,lost_allocation_no_production,"Producer with no sector production intensity in config, so no cost could be computed"
